LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD,NAICSTitle
40700.0,Kaunakakai,HI,96748,531210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-08T00:00:00Z,"American Savings Bank, FSB",HI-02,Offices of real estate agents and brokers
40700.0,Honolulu,HI,96815,453220,Corporation,Unanswered,Unanswered,Unanswered,False,10.0,2020-04-09T00:00:00Z,Central Pacific Bank,HI-01,"Gift, novelty, and souvenir stores"
40677.5,Honolulu,HI,96816,237110,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-28T00:00:00Z,First Hawaiian Bank,HI-01,Water and sewer line and related structures construction
40675.0,Kapaa,HI,96746,713990,Corporation,Unanswered,Unanswered,Unanswered,False,4.0,2020-06-01T00:00:00Z,Cache Valley Bank,HI-02,All other amusement and recreation industries
40665.0,Kapaa,HI,96746,541330,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-16T00:00:00Z,Bank of Hawaii,HI-02,Engineering services
40649.0,Kula,HI,96790,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,5.0,2020-04-29T00:00:00Z,First Hawaiian Bank,HI-02,Religious organizations
40600.0,Hanalei,HI,96714,448150,Corporation,Unanswered,Unanswered,Unanswered,False,33.0,2020-04-10T00:00:00Z,First Hawaiian Bank,HI-02,Clothing accessories stores
40600.0,Hilo,HI,96720,236118,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,False,2.0,2020-06-22T00:00:00Z,Customers Bank,HI-02,Residential remodelers
40600.0,Kapolei,HI,96707,446199,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,5.0,2020-06-10T00:00:00Z,"American Savings Bank, FSB",HI-02,All other health and personal care stores
40600.0,Wailuku,HI,96793,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,4.0,2020-05-05T00:00:00Z,"American Savings Bank, FSB",HI-02,Offices of dentists
40600.0,Waipahu,HI,96797,339910,Corporation,White,Male Owned,Non-Veteran,False,2.0,2020-04-10T00:00:00Z,Central Pacific Bank,HI-01,Jewelry and silverware manufacturing
40600.0,Honolulu,HI,96815,561520,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,13.0,2020-04-16T00:00:00Z,Central Pacific Bank,HI-01,Tour operators
40600.0,Koloa,HI,96756,236116,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-27T00:00:00Z,First Hawaiian Bank,HI-02,New multifamily housing construction (except for-sale builders)
40600.0,Kunia,HI,96759,115114,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,9.0,2020-04-13T00:00:00Z,Central Pacific Bank,HI-02,Postharvest crop activities (except cotton ginning)
40600.0,Wahiawa,HI,96786,722511,Subchapter S Corporation,Asian,Female Owned,Non-Veteran,False,6.0,2020-05-14T00:00:00Z,Hawaii National Bank,HI-02,Full-service restaurants
40600.0,Honolulu,HI,96813,541110,Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-06T00:00:00Z,Central Pacific Bank,HI-01,Offices of lawyers
40600.0,Kihei,HI,96753,531210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-14T00:00:00Z,First Hawaiian Bank,HI-02,Offices of real estate agents and brokers
40585.0,Hilo,HI,96720,446199,Corporation,Unanswered,Unanswered,Unanswered,False,,2020-04-13T00:00:00Z,Bank of Hawaii,HI-02,All other health and personal care stores
40525.0,Hilo,HI,96720,238350,Corporation,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,Finish carpentry contractors
40525.0,Honolulu,HI,96813,541199,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,6.0,2020-04-08T00:00:00Z,Bank of Hawaii,HI-01,All other legal services
40510.0,Kapaa,HI,96746,236118,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-30T00:00:00Z,First Hawaiian Bank,HI-02,Residential remodelers
40505.0,Kamuela,HI,96743,111335,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-09T00:00:00Z,Bank of Hawaii,HI-02,Tree nut farming
40500.0,Honolulu,HI,96813,812199,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-10T00:00:00Z,Central Pacific Bank,HI-01,Other personal care services
40500.0,Honolulu,HI,96814,624410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,6.0,2020-04-15T00:00:00Z,First Hawaiian Bank,HI-01,Child care services
40500.0,Kapolei,HI,96707,531210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,11.0,2020-04-10T00:00:00Z,"American Savings Bank, FSB",HI-02,Offices of real estate agents and brokers
40500.0,Honolulu,HI,96817,453220,Limited Liability Company,Asian,Male Owned,Non-Veteran,False,9.0,2020-04-11T00:00:00Z,"American Savings Bank, FSB",HI-01,"Gift, novelty, and souvenir stores"
40500.0,Kahului,HI,96732,811111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-11T00:00:00Z,"American Savings Bank, FSB",HI-02,General automotive repair
40500.0,Kula,HI,96790,339940,Corporation,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-13T00:00:00Z,First Hawaiian Bank,HI-02,Office supplies (except paper) manufacturing
40500.0,Honolulu,HI,96819,813410,Professional Association,Unanswered,Unanswered,Unanswered,False,10.0,2020-04-07T00:00:00Z,Central Pacific Bank,HI-01,Civic and social organizations
40500.0,Kapolei,HI,96707,488410,Corporation,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-07T00:00:00Z,Central Pacific Bank,HI-02,Motor vehicle towing
40500.0,Honolulu,HI,96819,621111,Limited Liability Company,Asian,Male Owned,Non-Veteran,False,6.0,2020-04-28T00:00:00Z,Hawaii National Bank,HI-01,Offices of physicians (except mental health specialists)
40490.0,Honolulu,HI,96814,621310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,3.0,2020-05-04T00:00:00Z,First Hawaiian Bank,HI-01,Offices of chiropractors
40480.0,Honolulu,HI,96813,531311,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-27T00:00:00Z,First Hawaiian Bank,HI-01,Residential property managers
40457.0,Honolulu,HI,96817,453998,Corporation,Asian,Male Owned,Non-Veteran,False,9.0,2020-04-11T00:00:00Z,HawaiiUSA FCU,HI-01,Store retailers not specified elsewhere
40455.0,Aiea,HI,96701,238210,Corporation,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-01,Electrical and wiring contractors
40445.0,Honolulu,HI,96813,611710,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,4.0,2020-04-28T00:00:00Z,First Hawaiian Bank,HI-01,Educational support services
40435.0,Pahoa,HI,96778,812310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,11.0,2020-04-29T00:00:00Z,First Hawaiian Bank,HI-02,Coin-operated laundries and drycleaners
40420.0,Honolulu,HI,96815,561740,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,6.0,2020-04-28T00:00:00Z,First Hawaiian Bank,HI-01,Carpet and upholstery cleaning services
40400.0,Wahiawa,HI,96786,221310,Sole Proprietorship,Unanswered,Male Owned,Unanswered,False,3.0,2020-04-30T00:00:00Z,"American Savings Bank, FSB",HI-02,Water supply and irrigation systems
40400.0,Honolulu,HI,96817,722511,Corporation,Asian,Male Owned,Non-Veteran,False,16.0,2020-04-04T00:00:00Z,"American Savings Bank, FSB",HI-01,Full-service restaurants
40400.0,Honolulu,HI,96815,453998,Corporation,Unanswered,Unanswered,Unanswered,False,10.0,2020-04-05T00:00:00Z,"American Savings Bank, FSB",HI-01,Store retailers not specified elsewhere
40400.0,Lawai,HI,96765,561730,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,7.0,2020-04-28T00:00:00Z,First Hawaiian Bank,HI-02,Landscaping services
40400.0,Ewa Beach,HI,96706,722511,Corporation,Unanswered,Unanswered,Unanswered,False,11.0,2020-04-14T00:00:00Z,Central Pacific Bank,HI-01,Full-service restaurants
40400.0,Honolulu,HI,96813,518210,Corporation,Unanswered,Female Owned,Non-Veteran,False,6.0,2020-04-07T00:00:00Z,Hawaii National Bank,HI-01,"Computing infrastructure providers, data processing, web hosting, and related services"
40400.0,Waipahu,HI,96797,621111,Corporation,Asian,Male Owned,Non-Veteran,False,3.0,2020-04-28T00:00:00Z,Hawaii National Bank,HI-01,Offices of physicians (except mental health specialists)
40400.0,Honolulu,HI,96814,722511,Sole Proprietorship,Asian,Unanswered,Non-Veteran,False,6.0,2020-04-09T00:00:00Z,Hawaii National Bank,HI-01,Full-service restaurants
40395.0,Waipahu,HI,96797,236115,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,,2020-05-26T00:00:00Z,"FC Marketplace, LLC (dba Funding Circle)",HI-01,New single-family housing construction (except for-sale builders)
40392.5,Honolulu,HI,96822,531210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-14T00:00:00Z,First Hawaiian Bank,HI-01,Offices of real estate agents and brokers
40375.0,Honolulu,HI,96825,541512,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-01,Computer systems design services
40365.0,Honolulu,HI,96825,541110,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-30T00:00:00Z,TCF National Bank,HI-01,Offices of lawyers
40347.7,Kapaa,HI,96746,561730,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-01T00:00:00Z,Kaua'i Government Employees' FCU,HI-02,Landscaping services
40325.0,Honolulu,HI,96813,541110,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-01,Offices of lawyers
40312.5,Hilo,HI,96720,811111,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-30T00:00:00Z,First Hawaiian Bank,HI-02,General automotive repair
40300.0,Honolulu,HI,96817,813110,Professional Association,Unanswered,Unanswered,Unanswered,False,7.0,2020-04-28T00:00:00Z,Central Pacific Bank,HI-01,Religious organizations
40300.0,Waipahu,HI,96797,517410,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,,2020-04-14T00:00:00Z,Bank of Hawaii,HI-01,Satellite telecommunications
40300.0,Honolulu,HI,96825,722513,Corporation,Unanswered,Unanswered,Unanswered,False,10.0,2020-04-08T00:00:00Z,Central Pacific Bank,HI-01,Limited-service restaurants
40287.0,Kihei,HI,96753,238310,Corporation,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,Drywall and insulation contractors
40275.0,Kailua,HI,96734,722511,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,5.0,2020-06-03T00:00:00Z,First Hawaiian Bank,HI-02,Full-service restaurants
40250.0,Princeville,HI,96722,812990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-05-01T00:00:00Z,WebBank,HI-02,All other personal services
40225.0,Honolulu,HI,96821,445299,Limited Liability Company,Unanswered,Female Owned,Non-Veteran,False,17.0,2020-04-29T00:00:00Z,First Hawaiian Bank,HI-01,All other specialty food stores
40200.0,Lihue,HI,96766,621320,Corporation,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-09T00:00:00Z,Central Pacific Bank,HI-02,Offices of optometrists
40200.0,Honolulu,HI,96817,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-15T00:00:00Z,"American Savings Bank, FSB",HI-01,Offices of physicians (except mental health specialists)
40200.0,Honolulu,HI,96814,722515,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-16T00:00:00Z,Central Pacific Bank,HI-01,Snack and nonalcoholic beverage bars
40200.0,Hilo,HI,96720,445120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,8.0,2020-05-11T00:00:00Z,"American Savings Bank, FSB",HI-02,Convenience stores
40200.0,Wailuku,HI,96793,238320,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-06T00:00:00Z,"American Savings Bank, FSB",HI-02,Painting and wall covering contractors
40200.0,Lanai City,HI,96763,453920,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-07T00:00:00Z,First Hawaiian Bank,HI-02,Art dealers
40200.0,Lahaina,HI,96761,541618,Corporation,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-01T00:00:00Z,Central Pacific Bank,HI-02,Other management consulting services
40170.0,Waipahu,HI,96797,114111,Partnership,Unanswered,Unanswered,Unanswered,False,2.0,2020-07-09T00:00:00Z,"Kabbage, Inc.",HI-01,Finfish fishing
40170.0,Honolulu,HI,96821,621610,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,6.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-01,Home health care services
40167.0,Lahaina,HI,96761,541810,Corporation,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-15T00:00:00Z,WebBank,HI-02,Advertising agencies
40165.0,Honolulu,HI,96814,541511,Corporation,Unanswered,Unanswered,Unanswered,False,5.0,2020-05-13T00:00:00Z,Bank of Hawaii,HI-01,Custom computer programming services
40145.0,Honolulu,HI,96815,713990,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-10T00:00:00Z,Central Pacific Bank,HI-01,All other amusement and recreation industries
40127.5,Honolulu,HI,96819,424990,Corporation,Unanswered,Unanswered,Unanswered,False,11.0,2020-04-28T00:00:00Z,First Hawaiian Bank,HI-01,Other miscellaneous nondurable goods merchant wholesalers
40125.0,Lawai,HI,96765,523910,Corporation,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-30T00:00:00Z,First Hawaiian Bank,HI-02,Miscellaneous intermediation
40106.0,Kapolei,HI,96707,713120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,,2020-06-03T00:00:00Z,Bank of Hawaii,HI-02,Amusement arcades
40100.0,Honolulu,HI,96817,311119,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-16T00:00:00Z,Central Pacific Bank,HI-01,Other animal food manufacturing
40100.0,Waipahu,HI,96797,423450,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-10T00:00:00Z,First Hawaiian Bank,HI-01,"Medical, dental, and hospital equipment and supplies merchant wholesalers"
40100.0,Honolulu,HI,96815,722513,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,10.0,2020-04-11T00:00:00Z,Central Pacific Bank,HI-01,Limited-service restaurants
40100.0,Kalaheo,HI,96741,311813,Limited Liability Company,White,Female Owned,Non-Veteran,False,6.0,2020-04-05T00:00:00Z,"American Savings Bank, FSB",HI-02,"Frozen cakes, pies, and other pastries manufacturing"
40100.0,Waipahu,HI,96797,484220,Corporation,Unanswered,Male Owned,Unanswered,False,4.0,2020-04-05T00:00:00Z,Central Pacific Bank,HI-01,"Specialized freight (except used goods) trucking, local"
40100.0,Pearl City,HI,96782,524210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-27T00:00:00Z,Central Pacific Bank,HI-01,Insurance agencies and brokerages
40100.0,Honolulu,HI,96814,443142,Corporation,Unanswered,Unanswered,Unanswered,False,9.0,2020-04-27T00:00:00Z,First Hawaiian Bank,HI-01,Electronics stores
40100.0,Honolulu,HI,96816,451120,Corporation,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-07T00:00:00Z,"American Savings Bank, FSB",HI-01,"Hobby, toy, and game stores"
40097.0,Wailuku,HI,96793,541611,Corporation,Unanswered,Male Owned,Non-Veteran,False,2.0,2020-04-30T00:00:00Z,First Hawaiian Bank,HI-02,Administrative management and general management consulting services
40067.5,Kealakekua,HI,96750,811490,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,5.0,2020-07-25T00:00:00Z,Hawaii Community FCU,HI-02,Other personal and household goods repair and maintenance
40065.0,Lahaina,HI,96761,423930,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,9.0,2020-04-28T00:00:00Z,First Hawaiian Bank,HI-02,Recyclable material merchant wholesalers
40042.0,Hilo,HI,96720,238220,Limited Liability Company,Unanswered,Male Owned,Non-Veteran,False,5.0,2020-05-01T00:00:00Z,First Hawaiian Bank,HI-02,Plumbing and hvac contractors
40037.0,Pearl City,HI,96782,722511,Corporation,Unanswered,Unanswered,Unanswered,False,,2020-05-08T00:00:00Z,Bank of Hawaii,HI-01,Full-service restaurants
40020.0,Kihei,HI,96753,813990,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-13T00:00:00Z,Bank of Hawaii,HI-02,"Other similar organizations (except business, professional, labor, and political organizations)"
40017.5,Mililani,HI,96789,238330,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,6.0,2020-04-28T00:00:00Z,First Hawaiian Bank,HI-01,Flooring contractors
40000.0,Honolulu,HI,96816,238320,Corporation,Asian,Male Owned,Non-Veteran,False,6.0,2020-04-10T00:00:00Z,Central Pacific Bank,HI-01,Painting and wall covering contractors
40000.0,Kaneohe,HI,96744,811121,Corporation,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-10T00:00:00Z,Central Pacific Bank,HI-02,"Automotive body, paint, and interior repair and maintenance"
40000.0,Honolulu,HI,96826,621111,Corporation,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-29T00:00:00Z,Central Pacific Bank,HI-01,Offices of physicians (except mental health specialists)
40000.0,Honolulu,HI,96815,448190,Corporation,Unanswered,Unanswered,Unanswered,False,10.0,2020-04-10T00:00:00Z,Central Pacific Bank,HI-01,Other clothing stores
40000.0,Kapaa,HI,96746,561520,Corporation,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-11T00:00:00Z,First Hawaiian Bank,HI-02,Tour operators
40000.0,Honolulu,HI,96826,722513,Corporation,Asian,Male Owned,Non-Veteran,False,9.0,2020-04-11T00:00:00Z,"American Savings Bank, FSB",HI-01,Limited-service restaurants
40000.0,Honolulu,HI,96813,541110,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-01,Offices of lawyers
40000.0,Aiea,HI,96701,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,6.0,2020-04-12T00:00:00Z,Central Pacific Bank,HI-01,Plumbing and hvac contractors
40000.0,Aiea,HI,96701,541921,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-12T00:00:00Z,Bank of Hawaii,HI-01,"Photography studios, portrait"
40000.0,Waipahu,HI,96797,722511,Corporation,Asian,Male Owned,Non-Veteran,False,9.0,2020-04-29T00:00:00Z,Hawaii National Bank,HI-01,Full-service restaurants
40000.0,Honolulu,HI,96819,624221,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,6.0,2020-04-03T00:00:00Z,"American Savings Bank, FSB",HI-01,Temporary shelters
40000.0,Honolulu,HI,96825,561330,Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-03T00:00:00Z,Central Pacific Bank,HI-01,Professional employer organizations
40000.0,Honolulu,HI,96815,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-05T00:00:00Z,Central Pacific Bank,HI-01,Offices of dentists
40000.0,Waipahu,HI,96797,237110,Corporation,Asian,Unanswered,Unanswered,False,0.0,2020-05-29T00:00:00Z,Central Pacific Bank,HI-01,Water and sewer line and related structures construction
40000.0,Wailuku,HI,96793,487110,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,"Scenic and sightseeing transportation, land"
40000.0,Honolulu,HI,96813,541110,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-05T00:00:00Z,Central Pacific Bank,HI-01,Offices of lawyers
